date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:48	4947/4947	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc600-1353%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:48	12587/12587	---MCZ	200	added ('OK')	text/css	etag:W/%225b65fc8e-312b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/dropzone/dropzone.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/dropzone/dropzone.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:48	18094/18094	---MCZ	200	added ('OK')	text/css	etag:W/%226136bcc8-46ae%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/select2/dist/css/select2.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/select2/dist/css/select2.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:49	1047/1047	---MCZ	200	added ('OK')	text/css	etag:W/%226099c964-417%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/date-paginator/bootstrap-datepaginator.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/date-paginator/bootstrap-datepaginator.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:49	8451/8451	---MCZ	200	added ('OK')	text/css	etag:W/%226136bc14-2103%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:49	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%22595a908e-3d73%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:50	4319/4319	---MCZ	200	added ('OK')	text/css	etag:W/%22595a908e-10df%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:50	8063/8063	---MCZ	200	added ('OK')	text/css	etag:W/%226136bef4-1f7f%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:50	1368/1368	---MCZ	200	added ('OK')	text/css	etag:W/%2261281f08-558%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:51	1089/1089	---MCZ	200	added ('OK')	text/css	etag:W/%22613ab6ba-441%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:51	973/973	---MCZ	200	added ('OK')	text/css	etag:W/%225b6601ec-3cd%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/raty-master/lib/jquery.raty.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/raty-master/lib/jquery.raty.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:51	3355/3355	---MCZ	200	added ('OK')	text/css	etag:W/%225b650732-d1b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:51	2420/2420	---MCZ	200	added ('OK')	text/css	etag:W/%225b6e0882-974%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:52	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2257f2c322-2884%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/gridstack/gridstack.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/gridstack/gridstack.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:52	4913/4913	---MCZ	200	added ('OK')	text/css	etag:W/%225b2d3ad0-1331%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:52	2919/2919	---MCZ	200	added ('OK')	text/css	etag:W/%225b69efae-b67%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/nestable/nestable.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/nestable/nestable.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:53	7259/7259	---MCZ	200	added ('OK')	text/css	etag:W/%226136ac58-1c5b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-switch/switch.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/bootstrap-switch/switch.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:53	2161/2161	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-871%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/c3/c3.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/c3/c3.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:53	15049/15049	---MCZ	200	added ('OK')	text/css	etag:W/%226137ea76-3ac9%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/chartist-js-develop/chartist.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/chartist-js-develop/chartist.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:54	8738/8738	---MCZ	200	added ('OK')	text/css	etag:W/%22613aa32e-2222%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/bootstrap-slider/slider.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/bootstrap-slider/slider.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:54	1428/1428	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-594%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/iCheck/flat/blue.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/iCheck/flat/blue.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:54	2774/2774	---MCZ	200	added ('OK')	text/css	etag:W/%226133ee70-ad6%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:55	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-620%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/iCheck/all.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/iCheck/all.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:55	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-96a%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:55	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-747%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/pace/pace.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_plugins/pace/pace.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:55	24939/24939	---MCZ	200	added ('OK')	text/css	etag:W/%2261423c9a-616b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/full-calendar/fullcalendar.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/full-calendar/fullcalendar.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:56	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc5e4-3835%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/weather-icons/weather-icons.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/weather-icons/weather-icons.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:56	14271/14271	---MCZ	200	added ('OK')	text/css	etag:W/%22612836a8-37bf%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/leaflet.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/leaflet.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:56	872/872	---MCZ	200	added ('OK')	text/css	etag:W/%226127e462-368%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/MarkerCluster.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/MarkerCluster.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:57	1287/1287	---MCZ	200	added ('OK')	text/css	etag:W/%226127e45c-507%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/MarkerCluster.Default.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/leaflet/MarkerCluster.Default.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:57	548/548	---MCZ	200	added ('OK')	text/css	etag:W/%226133cd0a-224%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/dragula-master/dist/dragula.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/dragula-master/dist/dragula.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/vendors_css.css)
08:21:58	91123/91123	---MCZ	200	added ('OK')	text/css	etag:W/%22620c57cc-163f3%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style_rtl.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style_rtl.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:21:58	502587/502587	---MCZ	200	added ('OK')	text/css	etag:W/%22620c57f4-7ab3b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/color_theme.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/color_theme.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:21:59	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22596abfa0-9226%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/font-awesome/css/font-awesome.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/font-awesome/css/font-awesome.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:00	57193/57193	---MCZ	200	added ('OK')	text/css	etag:W/%22596e9460-df69%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/Ionicons/css/ionicons.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/Ionicons/css/ionicons.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:00	17504/17504	---MCZ	200	added ('OK')	text/css	etag:W/%225ac6b988-4460%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/themify-icons/themify-icons.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/themify-icons/themify-icons.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:00	49518/49518	---MCZ	200	added ('OK')	text/css	etag:W/%225a03b96c-c16e%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/linea-icons/linea.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/linea-icons/linea.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:00	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994eb2e-3ab4%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/glyphicons/glyphicon.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/glyphicons/glyphicon.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:01	37848/37848	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ba8c-93d8%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/flag-icon-css/css/flag-icon.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/flag-icon-css/css/flag-icon.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:01	108810/108810	---MCZ	200	added ('OK')	text/css	etag:W/%225a03c62c-1a90a%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/material-design-iconic-font/css/materialdesignicons.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/material-design-iconic-font/css/materialdesignicons.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:01	10561/10561	---MCZ	200	added ('OK')	text/css	etag:W/%225a332ab4-2941%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/simple-line-icons/css/simple-line-icons.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/simple-line-icons/css/simple-line-icons.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:02	17969/17969	---MCZ	200	added ('OK')	text/css	etag:W/%225b32a45a-4631%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/cryptocoins-master/cryptocoins.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/cryptocoins-master/cryptocoins.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:02	23146/23146	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-5a6a%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/weather-icons/css/weather-icons.min.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/weather-icons/css/weather-icons.min.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:03	106949/106949	---MCZ	200	added ('OK')	text/css	etag:W/%225ba5cb5a-1a1c5%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/iconsmind/style.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/iconsmind/style.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:03	106814/106814	---MCZ	200	added ('OK')	text/css	etag:W/%225ee7f426-1a13e%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/icomoon/style.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/icons/icomoon/style.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:03	78544/78544	---MCZ	200	added ('OK')	text/css	etag:W/%225b258e0e-132d0%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/animate/animate.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/animate/animate.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:04	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%225e167ee0-bce3%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/user-info.jpg	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/user-info.jpg	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:04	3470/3470	---MCZ	200	added ('OK')	text/css	etag:W/%2262be13fc-d8e%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/custom.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/custom.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:05	302875/302875	---M--	200	added ('OK')	image/gif	etag:%22622bee1e-49f1b%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/preloaders/1.gif	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/preloaders/1.gif	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/style.css)
08:22:06	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jan%202023%2007:23:56%20GMT	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/responsive.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/responsive.d9.delayed	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:06	93251/93251	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a90fe-16c43%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/raphael/raphael.min.js	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/raphael/raphael.min.js	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:07	35652/35652	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a90fc-8b44%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/morris.js/morris.min.js	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/assets/vendor_components/morris.js/morris.min.js	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:07	8446/8446	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a95c6-20fe%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/custom.js	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/custom.js	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:07	11485/11485	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622fd472-2cdd%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/apex_charts.js	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/apex_charts.js	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:07	25488/25488	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a0013a-6390%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/chart-widgets.js	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/js/pages/chart-widgets.js	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index2.html)
08:22:08	78030/78030	---M--	200	added ('OK')	image/jpeg	etag:%2261a5712e-130ce%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/avatar/21.jpg	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/avatar/21.jpg	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index3.html)
08:22:08	2549/2549	---MCZ	200	added ('OK')	text/css	etag:W/%226303e076-9f5%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/dashboard5.css	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/src/css/dashboard5.css	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index5.html)
08:22:09	7317/7317	---M--	200	added ('OK')	image/png	etag:%225ee906ea-1c95%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/avatar/avatar-10.png	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/avatar/avatar-10.png	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index5.html)
08:22:09	107218/107218	---M--	200	added ('OK')	image/jpeg	etag:%2261a54ef8-1a2d2%22	https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/meter.jpg	C:/Users/PC/Documents/Template/bursary/investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/images/meter.jpg	(from https://investx-admin-template.multipurposethemes.com/New_InvestX-main-files/html/template/vertical-light/main/index3.html)
